,bow,bat,bat_order,b.num,inning,tm_bat,tm_bow,city,date,competition,mtype,tr,wkt,over,fpp,fmid,fdth,inn.num,m.num,m.tbov,tm,tm_abbr,name,fname,battype,bowltype,bowlarm,bowlcat,bowlcat.l2,lpos
12922,M Markande,SV Samson,3,13.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,6,0,14,0,1,0,1.0,52,5224.0,,,,,,,,,,
12923,M Jansen,SV Samson,3,14.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,15,0,1,0,1.0,52,5225.0,,,,,,,,,,
12924,M Jansen,SV Samson,3,14.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,15,0,1,0,1.0,52,5225.0,,,,,,,,,,
12925,M Markande,SV Samson,3,15.1,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,16,0,1,0,1.0,52,5226.0,,,,,,,,,,
12926,M Markande,SV Samson,3,15.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,6,0,16,0,1,0,1.0,52,5226.0,,,,,,,,,,
12927,M Markande,SV Samson,3,15.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,16,0,1,0,1.0,52,5226.0,,,,,,,,,,
12928,B Kumar,SV Samson,3,16.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12929,T Natarajan,SV Samson,3,17.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,18,0,0,1,1.0,52,5228.0,,,,,,,,,,
12930,T Natarajan,SV Samson,3,17.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,18,0,0,1,1.0,52,5228.0,,,,,,,,,,
12931,T Natarajan,SV Samson,3,17.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,2,0,18,0,0,1,1.0,52,5228.0,,,,,,,,,,
12932,B Kumar,SV Samson,3,18.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,19,0,0,1,1.0,52,5229.0,,,,,,,,,,
12933,T Natarajan,SV Samson,3,19.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,20,0,0,1,1.0,52,5230.0,,,,,,,,,,
12934,T Natarajan,SV Samson,3,19.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,20,0,0,1,1.0,52,5230.0,,,,,,,,,,
12935,T Natarajan,SV Samson,3,19.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,6,0,20,0,0,1,1.0,52,5230.0,,,,,,,,,,
12936,T Natarajan,SV Samson,3,19.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,20,0,0,1,1.0,52,5230.0,,,,,,,,,,
12937,B Kumar,SO Hetmyer,4,18.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,2,0,19,0,0,1,1.0,52,5229.0,,,,,,,,,,
12938,B Kumar,SO Hetmyer,4,18.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,2,0,19,0,0,1,1.0,52,5229.0,,,,,,,,,,
12939,B Kumar,SO Hetmyer,4,18.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,19,0,0,1,1.0,52,5229.0,,,,,,,,,,
12940,T Natarajan,SO Hetmyer,4,19.1,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,20,0,0,1,1.0,52,5230.0,,,,,,,,,,
12941,T Natarajan,SO Hetmyer,4,19.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,20,0,0,1,1.0,52,5230.0,,,,,,,,,,
12942,,OC McCoy,5,0.0,,RR,,Jaipur,2023-05-07,IPL,T20,0,0,1,1,0,0,,52,,,,,,,,,,,
12943,,JE Root,6,0.0,,RR,,Jaipur,2023-05-07,IPL,T20,0,0,1,1,0,0,,52,,,,,,,,,,,
12944,M Jansen,JC Buttler,2,14.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,15,0,1,0,1.0,52,5225.0,,,,,,,,,,
12945,Vivrant Sharma,SV Samson,3,10.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,11,0,1,0,1.0,52,5221.0,,,,,,,,,,
12946,Abhishek Sharma,SV Samson,3,9.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,10,0,1,0,1.0,52,5220.0,,,,,,,,,,
12947,,Dhruv Jurel,7,0.0,,RR,,Jaipur,2023-05-07,IPL,T20,0,0,1,1,0,0,,52,,,,,,,,,,,
12948,M Markande,SV Samson,3,8.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,9,0,1,0,1.0,52,5219.0,,,,,,,,,,
12949,Abhishek Sharma,SV Samson,3,9.1,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,10,0,1,0,1.0,52,5220.0,,,,,,,,,,
12950,M Markande,JC Buttler,2,15.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,6,0,16,0,1,0,1.0,52,5226.0,,,,,,,,,,
12951,M Markande,JC Buttler,2,15.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,16,0,1,0,1.0,52,5226.0,,,,,,,,,,
12952,M Markande,JC Buttler,2,15.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,16,0,1,0,1.0,52,5226.0,,,,,,,,,,
12953,B Kumar,JC Buttler,2,16.1,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12954,B Kumar,JC Buttler,2,16.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12955,B Kumar,JC Buttler,2,16.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12956,B Kumar,JC Buttler,2,16.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12957,B Kumar,JC Buttler,2,16.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12958,B Kumar,JC Buttler,2,16.7,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12959,B Kumar,JC Buttler,2,16.8,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,17,0,0,1,1.0,52,5227.0,,,,,,,,,,
12960,T Natarajan,JC Buttler,2,17.1,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,18,0,0,1,1.0,52,5228.0,,,,,,,,,,
12961,T Natarajan,JC Buttler,2,17.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,18,0,0,1,1.0,52,5228.0,,,,,,,,,,
12962,T Natarajan,JC Buttler,2,17.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,18,0,0,1,1.0,52,5228.0,,,,,,,,,,
12963,B Kumar,JC Buttler,2,18.1,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,19,0,0,1,1.0,52,5229.0,,,,,,,,,,
12964,M Jansen,JC Buttler,2,14.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,15,0,1,0,1.0,52,5225.0,,,,,,,,,,
12965,T Natarajan,SV Samson,3,5.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,6,1,0,0,1.0,52,5216.0,,,,,,,,,,
12966,M Markande,SV Samson,3,8.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,9,0,1,0,1.0,52,5219.0,,,,,,,,,,
12967,M Markande,SV Samson,3,8.2,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,6,0,9,0,1,0,1.0,52,5219.0,,,,,,,,,,
12968,M Markande,SV Samson,3,8.1,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,6,0,9,0,1,0,1.0,52,5219.0,,,,,,,,,,
12969,B Kumar,JC Buttler,2,18.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,1,19,0,0,1,1.0,52,5229.0,,,,,,,,,,
12970,Abhishek Sharma,SV Samson,3,7.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,8,0,1,0,1.0,52,5218.0,,,,,,,,,,
12971,Abhishek Sharma,SV Samson,3,7.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,8,0,1,0,1.0,52,5218.0,,,,,,,,,,
12972,Abhishek Sharma,SV Samson,3,7.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,8,0,1,0,1.0,52,5218.0,,,,,,,,,,
12973,M Markande,SV Samson,3,6.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,1,0,7,0,1,0,1.0,52,5217.0,,,,,,,,,,
12974,T Natarajan,SV Samson,3,5.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,2,0,6,1,0,0,1.0,52,5216.0,,,,,,,,,,
12975,T Natarajan,SV Samson,3,5.5,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,6,1,0,0,1.0,52,5216.0,,,,,,,,,,
12976,T Natarajan,SV Samson,3,5.4,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,6,1,0,0,1.0,52,5216.0,,,,,,,,,,
12977,T Natarajan,SV Samson,3,5.3,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,0,0,6,1,0,0,1.0,52,5216.0,,,,,,,,,,
12978,M Markande,SV Samson,3,6.6,1st innings,RR,SRH,Jaipur,2023-05-07,IPL,T20,4,0,7,0,1,0,1.0,52,5217.0,,,,,,,,,,
12979,CV Varun,S Dhawan,2,12.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,13,0,1,0,1.0,53,5323.0,,,,,,,,,,
12980,SP Narine,S Dhawan,2,11.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,12,0,1,0,1.0,53,5322.0,,,,,,,,,,
12981,SP Narine,S Dhawan,2,11.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,12,0,1,0,1.0,53,5322.0,,,,,,,,,,
12982,SP Narine,S Dhawan,2,11.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,12,0,1,0,1.0,53,5322.0,,,,,,,,,,
12983,SP Narine,S Dhawan,2,11.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,12,0,1,0,1.0,53,5322.0,,,,,,,,,,
12984,Suyash Sharma,S Dhawan,2,8.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,9,0,1,0,1.0,53,5319.0,,,,,,,,,,
12985,Suyash Sharma,S Dhawan,2,10.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,11,0,1,0,1.0,53,5321.0,,,,,,,,,,
12986,SP Narine,S Dhawan,2,9.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,10,0,1,0,1.0,53,5320.0,,,,,,,,,,
12987,SP Narine,S Dhawan,2,9.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,10,0,1,0,1.0,53,5320.0,,,,,,,,,,
12988,SP Narine,S Dhawan,2,9.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,10,0,1,0,1.0,53,5320.0,,,,,,,,,,
12989,Suyash Sharma,S Dhawan,2,8.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,9,0,1,0,1.0,53,5319.0,,,,,,,,,,
12990,AD Russell,LS Livingstone,4,4.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,5,1,0,0,1.0,53,5315.0,,,,,,,,,,
12991,Suyash Sharma,S Dhawan,2,10.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,11,0,1,0,1.0,53,5321.0,,,,,,,,,,
12992,CV Varun,S Dhawan,2,12.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,13,0,1,0,1.0,53,5323.0,,,,,,,,,,
12993,N Rana,S Dhawan,2,14.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,15,0,1,0,1.0,53,5325.0,,,,,,,,,,
12994,CV Varun,S Dhawan,2,12.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,13,0,1,0,1.0,53,5323.0,,,,,,,,,,
12995,SP Narine,S Dhawan,2,13.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,6,0,14,0,1,0,1.0,53,5324.0,,,,,,,,,,
12996,SP Narine,S Dhawan,2,13.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,14,0,1,0,1.0,53,5324.0,,,,,,,,,,
12997,SP Narine,S Dhawan,2,13.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,14,0,1,0,1.0,53,5324.0,,,,,,,,,,
12998,N Rana,S Dhawan,2,14.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,15,0,1,0,1.0,53,5325.0,,,,,,,,,,
12999,N Rana,S Dhawan,2,14.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,2,0,15,0,1,0,1.0,53,5325.0,,,,,,,,,,
13000,N Rana,S Dhawan,2,14.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,1,15,0,1,0,1.0,53,5325.0,,,,,,,,,,
13001,VG Arora,PBB Rajapaksa,3,2.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,3,1,0,0,1.0,53,5313.0,,,,,,,,,,
13002,Harshit Rana,PBB Rajapaksa,3,3.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,4,1,0,0,1.0,53,5314.0,,,,,,,,,,
13003,Harshit Rana,PBB Rajapaksa,3,3.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,1,4,1,0,0,1.0,53,5314.0,,,,,,,,,,
13004,Harshit Rana,LS Livingstone,4,3.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,4,1,0,0,1.0,53,5314.0,,,,,,,,,,
13005,Harshit Rana,LS Livingstone,4,3.7,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,4,1,0,0,1.0,53,5314.0,,,,,,,,,,
13006,Suyash Sharma,S Dhawan,2,8.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,9,0,1,0,1.0,53,5319.0,,,,,,,,,,
13007,CV Varun,S Dhawan,2,12.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,13,0,1,0,1.0,53,5323.0,,,,,,,,,,
13008,CV Varun,S Dhawan,2,7.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,8,0,1,0,1.0,53,5318.0,,,,,,,,,,
13009,Harshit Rana,S Dhawan,2,3.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,4,1,0,0,1.0,53,5314.0,,,,,,,,,,
13010,CV Varun,S Dhawan,2,7.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,8,0,1,0,1.0,53,5318.0,,,,,,,,,,
13011,AD Russell,LS Livingstone,4,4.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,5,1,0,0,1.0,53,5315.0,,,,,,,,,,
13012,VG Arora,P Simran Singh,1,0.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,1,1,0,0,1.0,53,5311.0,,,,,,,,,,
13013,VG Arora,P Simran Singh,1,0.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,1,1,0,0,1.0,53,5311.0,,,,,,,,,,
13014,VG Arora,P Simran Singh,1,0.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,1,1,0,0,1.0,53,5311.0,,,,,,,,,,
13015,VG Arora,P Simran Singh,1,0.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,1,1,0,0,1.0,53,5311.0,,,,,,,,,,
13016,Harshit Rana,P Simran Singh,1,1.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,2,1,0,0,1.0,53,5312.0,,,,,,,,,,
13017,Harshit Rana,P Simran Singh,1,1.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,1,2,1,0,0,1.0,53,5312.0,,,,,,,,,,
13018,Harshit Rana,S Dhawan,2,1.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,2,1,0,0,1.0,53,5312.0,,,,,,,,,,
13019,Harshit Rana,S Dhawan,2,1.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,2,1,0,0,1.0,53,5312.0,,,,,,,,,,
13020,Harshit Rana,S Dhawan,2,1.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,2,1,0,0,1.0,53,5312.0,,,,,,,,,,
13021,Harshit Rana,S Dhawan,2,1.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,2,1,0,0,1.0,53,5312.0,,,,,,,,,,
13022,VG Arora,S Dhawan,2,2.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,3,1,0,0,1.0,53,5313.0,,,,,,,,,,
13023,VG Arora,S Dhawan,2,2.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,3,1,0,0,1.0,53,5313.0,,,,,,,,,,
13024,VG Arora,S Dhawan,2,2.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,3,1,0,0,1.0,53,5313.0,,,,,,,,,,
13025,VG Arora,S Dhawan,2,2.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,3,1,0,0,1.0,53,5313.0,,,,,,,,,,
13026,VG Arora,S Dhawan,2,2.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,3,1,0,0,1.0,53,5313.0,,,,,,,,,,
13027,,Arshdeep Singh,12,0.0,,PBKS,,Kolkata,2023-05-08,IPL,T20,0,0,1,1,0,0,,53,,,,,,,,,,,
13028,Harshit Rana,S Dhawan,2,3.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,4,1,0,0,1.0,53,5314.0,,,,,,,,,,
13029,Harshit Rana,S Dhawan,2,3.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,4,1,0,0,1.0,53,5314.0,,,,,,,,,,
13030,AD Russell,S Dhawan,2,4.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,5,1,0,0,1.0,53,5315.0,,,,,,,,,,
13031,AD Russell,S Dhawan,2,4.7,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,5,1,0,0,1.0,53,5315.0,,,,,,,,,,
13032,CV Varun,S Dhawan,2,5.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,6,1,0,0,1.0,53,5316.0,,,,,,,,,,
13033,CV Varun,S Dhawan,2,5.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,6,1,0,0,1.0,53,5316.0,,,,,,,,,,
13034,CV Varun,S Dhawan,2,5.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,6,1,0,0,1.0,53,5316.0,,,,,,,,,,
13035,Suyash Sharma,S Dhawan,2,6.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,7,0,1,0,1.0,53,5317.0,,,,,,,,,,
13036,Suyash Sharma,S Dhawan,2,6.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,7,0,1,0,1.0,53,5317.0,,,,,,,,,,
13037,Suyash Sharma,S Dhawan,2,6.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,7,0,1,0,1.0,53,5317.0,,,,,,,,,,
13038,Suyash Sharma,S Dhawan,2,6.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,7,0,1,0,1.0,53,5317.0,,,,,,,,,,
13039,CV Varun,S Dhawan,2,7.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,8,0,1,0,1.0,53,5318.0,,,,,,,,,,
13040,CV Varun,S Dhawan,2,7.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,8,0,1,0,1.0,53,5318.0,,,,,,,,,,
13041,AD Russell,LS Livingstone,4,4.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,5,1,0,0,1.0,53,5315.0,,,,,,,,,,
13042,VG Arora,P Simran Singh,1,0.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,1,1,0,0,1.0,53,5311.0,,,,,,,,,,
13043,AD Russell,LS Livingstone,4,4.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,5,1,0,0,1.0,53,5315.0,,,,,,,,,,
13044,SP Narine,R Dhawan,7,15.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,16,0,1,0,1.0,53,5326.0,,,,,,,,,,
13045,SP Narine,R Dhawan,7,15.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,2,0,16,0,1,0,1.0,53,5326.0,,,,,,,,,,
13046,SP Narine,R Dhawan,7,15.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,16,0,1,0,1.0,53,5326.0,,,,,,,,,,
13047,CV Varun,R Dhawan,7,16.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,6,0,17,0,0,1,1.0,53,5327.0,,,,,,,,,,
13048,CV Varun,R Dhawan,7,16.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,17,0,0,1,1.0,53,5327.0,,,,,,,,,,
13049,CV Varun,R Dhawan,7,16.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,17,0,0,1,1.0,53,5327.0,,,,,,,,,,
13050,CV Varun,R Dhawan,7,16.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,2,0,17,0,0,1,1.0,53,5327.0,,,,,,,,,,
13051,CV Varun,R Dhawan,7,16.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,1,17,0,0,1,1.0,53,5327.0,,,,,,,,,,
13052,CV Varun,M Shahrukh Khan,8,16.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,17,0,0,1,1.0,53,5327.0,,,,,,,,,,
13053,Suyash Sharma,M Shahrukh Khan,8,17.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,18,0,0,1,1.0,53,5328.0,,,,,,,,,,
13054,Suyash Sharma,M Shahrukh Khan,8,17.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,18,0,0,1,1.0,53,5328.0,,,,,,,,,,
13055,VG Arora,M Shahrukh Khan,8,18.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,19,0,0,1,1.0,53,5329.0,,,,,,,,,,
13056,VG Arora,M Shahrukh Khan,8,18.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,19,0,0,1,1.0,53,5329.0,,,,,,,,,,
13057,Harshit Rana,M Shahrukh Khan,8,19.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,6,0,20,0,0,1,1.0,53,5330.0,,,,,,,,,,
13058,Harshit Rana,M Shahrukh Khan,8,19.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,20,0,0,1,1.0,53,5330.0,,,,,,,,,,
13059,Harshit Rana,M Shahrukh Khan,8,19.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,20,0,0,1,1.0,53,5330.0,,,,,,,,,,
13060,Harshit Rana,M Shahrukh Khan,8,19.4,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,20,0,0,1,1.0,53,5330.0,,,,,,,,,,
13061,Suyash Sharma,Harpreet Brar,9,17.3,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,18,0,0,1,1.0,53,5328.0,,,,,,,,,,
13062,Suyash Sharma,Harpreet Brar,9,17.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,18,0,0,1,1.0,53,5328.0,,,,,,,,,,
13063,Suyash Sharma,Harpreet Brar,9,17.7,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,18,0,0,1,1.0,53,5328.0,,,,,,,,,,
13064,VG Arora,Harpreet Brar,9,18.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,19,0,0,1,1.0,53,5329.0,,,,,,,,,,
13065,VG Arora,Harpreet Brar,9,18.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,19,0,0,1,1.0,53,5329.0,,,,,,,,,,
13066,VG Arora,Harpreet Brar,9,18.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,19,0,0,1,1.0,53,5329.0,,,,,,,,,,
13067,VG Arora,Harpreet Brar,9,18.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,19,0,0,1,1.0,53,5329.0,,,,,,,,,,
13068,VG Arora,Harpreet Brar,9,18.7,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,19,0,0,1,1.0,53,5329.0,,,,,,,,,,
13069,Harshit Rana,Harpreet Brar,9,19.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,6,0,20,0,0,1,1.0,53,5330.0,,,,,,,,,,
13070,Harshit Rana,Harpreet Brar,9,19.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,0,20,0,0,1,1.0,53,5330.0,,,,,,,,,,
13071,,NT Ellis,10,0.0,,PBKS,,Kolkata,2023-05-08,IPL,T20,0,0,1,1,0,0,,53,,,,,,,,,,,
13072,,RD Chahar,11,0.0,,PBKS,,Kolkata,2023-05-08,IPL,T20,0,0,1,1,0,0,,53,,,,,,,,,,,
13073,SP Narine,R Dhawan,7,15.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,2,0,16,0,1,0,1.0,53,5326.0,,,,,,,,,,
13074,AD Russell,LS Livingstone,4,4.5,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,4,0,5,1,0,0,1.0,53,5315.0,,,,,,,,,,
13075,N Rana,R Dhawan,7,14.6,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,15,0,1,0,1.0,53,5325.0,,,,,,,,,,
13076,Suyash Sharma,SM Curran,6,17.2,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,0,1,18,0,0,1,1.0,53,5328.0,,,,,,,,,,
13077,CV Varun,LS Livingstone,4,5.1,1st innings,PBKS,KKR,Kolkata,2023-05-08,IPL,T20,1,0,6,1,0,0,1.0,53,5316.0,,,,,,,,,,
