,inn,bat_tm,batnum,bat,ball,over_num,bow,runs,wkt,wkt_how,b.cnt,f.ov.powp,f.ov.midd,f.ov.deat,m.grnd,m.date,ss,m.type,m.num,m.vs,state,prevstate,tm,name,fname,battype,bowltype,bowlarm,bowlcat,bowlcat.l2,lpos
8106,1,Sunrisers Hyderabad,1,Abhishek Sharma,2,5,I Sharma,4,0,,1,1,0,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,0,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8107,1,Sunrisers Hyderabad,1,Abhishek Sharma,3,5,I Sharma,0,0,,1,1,0,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,4,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8108,1,Sunrisers Hyderabad,1,Abhishek Sharma,4,5,I Sharma,4,0,,1,1,0,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,0,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8109,1,Sunrisers Hyderabad,1,Abhishek Sharma,5,5,I Sharma,4,0,,1,1,0,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,4,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8110,1,Sunrisers Hyderabad,4,AK Markram,0,6,Kuldeep Yadav,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,4,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8111,1,Sunrisers Hyderabad,4,AK Markram,1,6,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8112,1,Sunrisers Hyderabad,1,Abhishek Sharma,2,6,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8113,1,Sunrisers Hyderabad,4,AK Markram,3,6,Kuldeep Yadav,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8114,1,Sunrisers Hyderabad,4,AK Markram,4,6,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8115,1,Sunrisers Hyderabad,1,Abhishek Sharma,5,6,Kuldeep Yadav,6,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8116,1,Sunrisers Hyderabad,4,AK Markram,0,7,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,6,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8117,1,Sunrisers Hyderabad,1,Abhishek Sharma,1,7,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8118,1,Sunrisers Hyderabad,4,AK Markram,2,7,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8119,1,Sunrisers Hyderabad,1,Abhishek Sharma,3,7,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8120,1,Sunrisers Hyderabad,4,AK Markram,4,7,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8121,1,Sunrisers Hyderabad,1,Abhishek Sharma,5,7,AR Patel,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8122,1,Sunrisers Hyderabad,4,AK Markram,0,8,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8123,1,Sunrisers Hyderabad,1,Abhishek Sharma,1,8,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8124,1,Sunrisers Hyderabad,4,AK Markram,2,8,Kuldeep Yadav,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8125,1,Sunrisers Hyderabad,4,AK Markram,3,8,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8126,1,Sunrisers Hyderabad,1,Abhishek Sharma,4,8,Kuldeep Yadav,4,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8127,1,Sunrisers Hyderabad,1,Abhishek Sharma,5,8,Kuldeep Yadav,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,4,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8128,1,Sunrisers Hyderabad,4,AK Markram,0,9,MR Marsh,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8129,1,Sunrisers Hyderabad,4,AK Markram,1,9,MR Marsh,0,1,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,-1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
8130,1,Sunrisers Hyderabad,5,HC Brook,2,9,MR Marsh,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,-1,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
8131,1,Sunrisers Hyderabad,5,HC Brook,3,9,MR Marsh,0,1,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,-1,0,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
8132,1,Sunrisers Hyderabad,6,H Klaasen,4,9,MR Marsh,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,-1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8133,1,Sunrisers Hyderabad,6,H Klaasen,5,9,MR Marsh,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8134,1,Sunrisers Hyderabad,1,Abhishek Sharma,0,10,Mukesh Kumar,4,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,0,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8135,1,Sunrisers Hyderabad,1,Abhishek Sharma,1,10,Mukesh Kumar,4,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,4,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8136,1,Sunrisers Hyderabad,1,Abhishek Sharma,2,10,Mukesh Kumar,0,0,,0,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,4,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8137,1,Sunrisers Hyderabad,1,Abhishek Sharma,3,10,Mukesh Kumar,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8138,1,Sunrisers Hyderabad,6,H Klaasen,4,10,Mukesh Kumar,0,0,,0,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8139,1,Sunrisers Hyderabad,6,H Klaasen,5,10,Mukesh Kumar,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8140,1,Sunrisers Hyderabad,6,H Klaasen,6,10,Mukesh Kumar,2,0,,0,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,2,0,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8141,1,Sunrisers Hyderabad,6,H Klaasen,7,10,Mukesh Kumar,4,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,2,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8142,1,Sunrisers Hyderabad,6,H Klaasen,8,10,Mukesh Kumar,6,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,4,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8143,1,Sunrisers Hyderabad,1,Abhishek Sharma,0,11,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,6,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8144,1,Sunrisers Hyderabad,6,H Klaasen,1,11,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8145,1,Sunrisers Hyderabad,1,Abhishek Sharma,2,11,AR Patel,0,1,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,-1,1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
8146,1,Sunrisers Hyderabad,7,Abdul Samad,3,11,AR Patel,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,-1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8147,1,Sunrisers Hyderabad,7,Abdul Samad,4,11,AR Patel,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8148,1,Sunrisers Hyderabad,7,Abdul Samad,5,11,AR Patel,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8149,1,Sunrisers Hyderabad,6,H Klaasen,0,12,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8150,1,Sunrisers Hyderabad,7,Abdul Samad,1,12,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8151,1,Sunrisers Hyderabad,6,H Klaasen,2,12,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8152,1,Sunrisers Hyderabad,7,Abdul Samad,3,12,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8153,1,Sunrisers Hyderabad,6,H Klaasen,4,12,Kuldeep Yadav,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8154,1,Sunrisers Hyderabad,7,Abdul Samad,5,12,Kuldeep Yadav,6,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8155,1,Sunrisers Hyderabad,6,H Klaasen,0,13,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,6,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8156,1,Sunrisers Hyderabad,7,Abdul Samad,1,13,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8157,1,Sunrisers Hyderabad,6,H Klaasen,2,13,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8158,1,Sunrisers Hyderabad,7,Abdul Samad,3,13,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8159,1,Sunrisers Hyderabad,6,H Klaasen,4,13,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8160,1,Sunrisers Hyderabad,7,Abdul Samad,5,13,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8161,1,Sunrisers Hyderabad,7,Abdul Samad,0,14,A Nortje,4,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8162,1,Sunrisers Hyderabad,7,Abdul Samad,1,14,A Nortje,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,4,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8163,1,Sunrisers Hyderabad,7,Abdul Samad,2,14,A Nortje,2,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,2,0,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8164,1,Sunrisers Hyderabad,7,Abdul Samad,3,14,A Nortje,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,2,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8165,1,Sunrisers Hyderabad,6,H Klaasen,4,14,A Nortje,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8166,1,Sunrisers Hyderabad,7,Abdul Samad,5,14,A Nortje,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8167,1,Sunrisers Hyderabad,7,Abdul Samad,0,15,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8168,1,Sunrisers Hyderabad,6,H Klaasen,1,15,AR Patel,0,0,,0,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8169,1,Sunrisers Hyderabad,6,H Klaasen,2,15,AR Patel,0,0,,0,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8170,1,Sunrisers Hyderabad,6,H Klaasen,3,15,AR Patel,1,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8171,1,Sunrisers Hyderabad,7,Abdul Samad,4,15,AR Patel,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8172,1,Sunrisers Hyderabad,7,Abdul Samad,5,15,AR Patel,0,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8173,1,Sunrisers Hyderabad,6,H Klaasen,6,15,AR Patel,6,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,0,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8174,1,Sunrisers Hyderabad,6,H Klaasen,7,15,AR Patel,6,0,,1,0,1,0,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,6,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8175,1,Sunrisers Hyderabad,7,Abdul Samad,0,16,MR Marsh,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,6,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8176,1,Sunrisers Hyderabad,6,H Klaasen,1,16,MR Marsh,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8177,1,Sunrisers Hyderabad,7,Abdul Samad,2,16,MR Marsh,6,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8178,1,Sunrisers Hyderabad,7,Abdul Samad,3,16,MR Marsh,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,6,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8179,1,Sunrisers Hyderabad,6,H Klaasen,4,16,MR Marsh,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8180,1,Sunrisers Hyderabad,7,Abdul Samad,5,16,MR Marsh,0,1,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,-1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
8181,1,Sunrisers Hyderabad,6,H Klaasen,0,17,A Nortje,6,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,-1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8182,1,Sunrisers Hyderabad,6,H Klaasen,1,17,A Nortje,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,6,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8183,1,Sunrisers Hyderabad,8,AJ Hosein,2,17,A Nortje,0,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8184,1,Sunrisers Hyderabad,8,AJ Hosein,3,17,A Nortje,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8185,1,Sunrisers Hyderabad,6,H Klaasen,4,17,A Nortje,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8186,1,Sunrisers Hyderabad,8,AJ Hosein,5,17,A Nortje,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8187,1,Sunrisers Hyderabad,8,AJ Hosein,0,18,MR Marsh,4,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,1,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8188,1,Sunrisers Hyderabad,8,AJ Hosein,1,18,MR Marsh,0,0,,0,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,4,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8189,1,Sunrisers Hyderabad,8,AJ Hosein,2,18,MR Marsh,0,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,0,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8190,1,Sunrisers Hyderabad,8,AJ Hosein,3,18,MR Marsh,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,0,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8191,1,Sunrisers Hyderabad,6,H Klaasen,4,18,MR Marsh,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,1,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8192,1,Sunrisers Hyderabad,8,AJ Hosein,5,18,MR Marsh,0,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,0,1,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8193,1,Sunrisers Hyderabad,8,AJ Hosein,6,18,MR Marsh,6,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,6,0,Sunrisers Hyderabad,AJ Hosein,Akeal Hosein,LHB,LAO,Left,Spin,orthodox,
8194,1,Sunrisers Hyderabad,6,H Klaasen,0,19,A Nortje,4,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,4,6,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8195,1,Sunrisers Hyderabad,6,H Klaasen,1,19,A Nortje,2,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,2,4,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
8196,1,Sunrisers Hyderabad,6,H Klaasen,2,19,A Nortje,1,0,,1,0,0,1,Delhi,2023-04-29,2023,T20,40,Sunrisers Hyderabad vs Delhi Capitals,1,2,Sunrisers Hyderabad,H Klaasen,Heinrich Klaasen,RHB,RAOB,Right,Spin,off-break,
